(0, 67, 32)
(1/2, 67, 32)
(3, 67, 32)
(7/2, 67, 32)
(6, 67, 32)
(13/2, 67, 32)
(7, 65, 31)
(15/2, 63, 30)
(8, 65, 31)
(17/2, 67, 32)
(9, 68, 33)
(19/2, 67, 32)
(12, 62, 29)
(25/2, 63, 30)
(13, 62, 29)
(27/2, 63, 30)
(14, 65, 31)
(29/2, 63, 30)
(15, 65, 31)
(31/2, 67, 32)
(16, 65, 31)
(33/2, 67, 32)
(17, 69, 33)
(35/2, 67, 32)
(18, 69, 33)
(37/2, 70, 34)
(19, 69, 33)
(39/2, 70, 34)
(20, 72, 35)
(41/2, 70, 34)
(21, 72, 35)
(43/2, 74, 36)
(47/2, 75, 37)
(24, 74, 36)
(49/2, 72, 35)
(27, 67, 32)
(55/2, 67, 32)
(30, 67, 32)
(61/2, 67, 32)
(31, 65, 31)
(63/2, 63, 30)
(32, 65, 31)
(65/2, 67, 32)
(33, 68, 33)
(67/2, 67, 32)
(35, 67, 32)
(36, 62, 29)
(73/2, 63, 30)
(37, 62, 29)
(75/2, 63, 30)
(38, 65, 31)
(77/2, 63, 30)
(39, 65, 31)
(79/2, 67, 32)
(40, 65, 31)
(81/2, 67, 32)
(41, 68, 33)
(83/2, 70, 34)
(42, 68, 33)
(85/2, 67, 32)
(43, 68, 33)
(87/2, 67, 32)
(44, 65, 31)
(89/2, 67, 32)
(45, 65, 31)
(91/2, 63, 30)
(46, 65, 31)
(93/2, 62, 29)
(47, 60, 28)
(48, 67, 32)
(97/2, 67, 32)
(51, 67, 32)
(103/2, 67, 32)
(54, 67, 32)
(109/2, 67, 32)
(55, 68, 33)
(111/2, 70, 34)
(56, 68, 33)
(113/2, 67, 32)
(57, 64, 30)
(115/2, 67, 32)
(60, 67, 32)
(121/2, 68, 33)
(61, 67, 32)
(123/2, 68, 33)
(62, 70, 34)
(125/2, 68, 33)
(63, 70, 34)
(127/2, 72, 35)
(64, 70, 34)
(129/2, 72, 35)
(65, 73, 36)
(131/2, 75, 37)
(66, 73, 36)
(133/2, 72, 35)
(67, 73, 36)
(135/2, 72, 35)
(68, 70, 34)
(137/2, 72, 35)
(69, 70, 34)
(139/2, 69, 33)
(72, 69, 33)
(145/2, 69, 33)
(75, 69, 33)
(151/2, 69, 33)
(76, 70, 34)
(153/2, 72, 35)
(77, 70, 34)
(155/2, 69, 33)
(78, 66, 31)
(157/2, 69, 33)
(81, 69, 33)
(163/2, 70, 34)
(82, 69, 33)
(165/2, 70, 34)
(83, 72, 35)
(167/2, 70, 34)
(84, 72, 35)
(169/2, 74, 36)
(85, 72, 35)
(171/2, 74, 36)
(86, 75, 37)
(173/2, 77, 38)
(87, 75, 37)
(175/2, 74, 36)
(88, 75, 37)
(177/2, 74, 36)
(89, 72, 35)
(179/2, 74, 36)
(90, 72, 35)
(181/2, 74, 36)
(93, 74, 36)
(187/2, 74, 36)
(94, 77, 38)
(189/2, 75, 37)
(95, 74, 36)
(191/2, 72, 35)
(96, 70, 34)
(193/2, 69, 33)
(99, 69, 33)
(199/2, 69, 33)
(100, 70, 34)
(201/2, 69, 33)
(101, 67, 32)
(203/2, 71, 34)
(102, 72, 35)
(205/2, 74, 36)
(105, 74, 36)
(211/2, 74, 36)
(106, 77, 38)
(213/2, 75, 37)
(107, 74, 36)
(215/2, 72, 35)
(108, 70, 34)
(217/2, 69, 33)
(111, 69, 33)
(223/2, 69, 33)
(114, 69, 33)
(229/2, 69, 33)
(120, 74, 36)
(241/2, 74, 36)
(243/2, 70, 34)
(122, 70, 34)
(123, 72, 35)
(247/2, 74, 36)
(247/2, 72, 35)
(124, 70, 34)
(249/2, 72, 35)
(125, 69, 33)
(126, 74, 36)
(253/2, 74, 36)
(255/2, 70, 34)
(128, 70, 34)
(129, 72, 35)
(259/2, 74, 36)
(259/2, 72, 35)
(130, 70, 34)
(261/2, 72, 35)
(131, 69, 33)
(132, 70, 34)
(265/2, 70, 34)
(267/2, 67, 32)
(134, 67, 32)
(135, 68, 33)
(271/2, 70, 34)
(271/2, 68, 33)
(136, 67, 32)
(273/2, 68, 33)
(137, 65, 31)
(138, 70, 34)
(277/2, 70, 34)
(279/2, 67, 32)
(140, 67, 32)
(141, 68, 33)
(283/2, 70, 34)
(283/2, 68, 33)
(142, 67, 32)
(285/2, 68, 33)
(143, 65, 31)
(144, 55, 25)
(144, 67, 32)
(289/2, 55, 25)
(289/2, 67, 32)
(147, 55, 25)
(147, 67, 32)
(295/2, 55, 25)
(295/2, 67, 32)
(150, 55, 25)
(150, 67, 32)
(301/2, 55, 25)
(301/2, 67, 32)
(151, 65, 31)
(303/2, 63, 30)
(152, 65, 31)
(305/2, 67, 32)
(153, 68, 33)
(307/2, 67, 32)
(156, 62, 29)
(313/2, 63, 30)
(157, 62, 29)
(315/2, 63, 30)
(158, 65, 31)
(317/2, 63, 30)
(159, 65, 31)
(319/2, 67, 32)
(160, 65, 31)
(321/2, 67, 32)
(161, 69, 33)
(323/2, 67, 32)
(162, 69, 33)
(325/2, 70, 34)
(163, 69, 33)
(327/2, 70, 34)
(164, 72, 35)
(329/2, 70, 34)
(165, 72, 35)
(331/2, 74, 36)
(168, 74, 36)
(337/2, 74, 36)
(171, 74, 36)
(343/2, 77, 38)
(173, 75, 37)
(349/2, 74, 36)
(176, 72, 35)
(355/2, 70, 34)
(179, 68, 33)
(180, 72, 35)
(361/2, 68, 33)
(182, 67, 32)
(183, 72, 35)
(367/2, 68, 33)
(185, 67, 32)
(186, 72, 35)
(373/2, 65, 31)
(188, 67, 32)
(379/2, 60, 28)
(190, 63, 30)
(381/2, 67, 32)
(191, 72, 35)
(383/2, 79, 39)
(192, 75, 37)
(385/2, 74, 36)
(195, 74, 36)
(391/2, 77, 38)
(197, 75, 37)
(397/2, 75, 37)
(200, 73, 36)
(403/2, 72, 35)
(203, 70, 34)
(204, 72, 35)
(409/2, 68, 33)
(206, 67, 32)
(207, 72, 35)
(415/2, 68, 33)
(209, 67, 32)
(210, 72, 35)
(421/2, 65, 31)
(212, 67, 32)
(427/2, 60, 28)
(216, 59, 27)
(433/2, 60, 28)
(219, 59, 27)
