(0, 55, 25)
(0, 62, 29)
(0, 71, 34)
(0, 79, 39)
(3/2, 55, 25)
(3/2, 62, 29)
(3/2, 71, 34)
(3/2, 79, 39)
(3, 79, 39)
(15, 84, 42)
(39/2, 84, 42)
(45/2, 84, 42)
(49/2, 83, 41)
(25, 84, 42)
(51/2, 80, 40)
(26, 79, 39)
(53/2, 80, 40)
(27, 77, 38)
(30, 72, 35)
(61/2, 71, 34)
(31, 72, 35)
(63/2, 68, 33)
(32, 67, 32)
(65/2, 68, 33)
(33, 65, 31)
(36, 87, 44)
(73/2, 86, 43)
(37, 87, 44)
(75/2, 84, 42)
(38, 83, 41)
(77/2, 84, 42)
(39, 81, 40)
(79/2, 80, 39)
(40, 81, 40)
(81/2, 78, 39)
(41, 77, 38)
(83/2, 78, 39)
(42, 75, 37)
(87/2, 72, 35)
(175/4, 75, 37)
(44, 78, 39)
(177/4, 81, 40)
(89/2, 84, 42)
(179/4, 87, 44)
(185/4, 66, 32)
(187/4, 66, 32)
(189/4, 66, 32)
(48, 67, 32)
(97/2, 67, 32)
(49, 67, 32)
(99/2, 67, 32)
(50, 67, 32)
(101/2, 67, 32)
(51, 69, 33)
(103/2, 69, 33)
(52, 69, 33)
(105/2, 69, 33)
(53, 69, 33)
(107/2, 69, 33)
(54, 70, 34)
(109/2, 70, 34)
(55, 70, 34)
(111/2, 70, 34)
(56, 70, 34)
(113/2, 70, 34)
(57, 70, 34)
(115/2, 70, 34)
(58, 70, 34)
(117/2, 70, 34)
(59, 70, 34)
(60, 72, 35)
(61, 62, 29)
(61, 74, 36)
(125/2, 63, 30)
(125/2, 75, 37)
(64, 64, 30)
(64, 72, 35)
(64, 76, 37)
(66, 65, 31)
(66, 72, 35)
(66, 77, 38)
(135/2, 64, 30)
(135/2, 72, 35)
(135/2, 79, 39)
(277/4, 64, 30)
(277/4, 82, 41)
(141/2, 65, 31)
(141/2, 72, 35)
(141/2, 80, 40)
(72, 55, 25)
(72, 63, 30)
(72, 72, 35)
(72, 79, 39)
(75, 55, 25)
(75, 62, 29)
(75, 71, 34)
(78, 55, 25)
(78, 63, 30)
(78, 72, 35)
(80, 67, 32)
(161/2, 67, 32)
(81, 75, 37)
(83, 74, 36)
(167/2, 72, 35)
(84, 71, 34)
(86, 71, 34)
(173/2, 72, 35)
(175/2, 72, 35)
(88, 74, 36)
(89, 75, 37)
(90, 79, 39)
(185/2, 77, 38)
(93, 75, 37)
(94, 53, 24)
(96, 77, 38)
(197/2, 75, 37)
(99, 74, 36)
(100, 72, 35)
(201/2, 71, 34)
(203/2, 72, 35)
(102, 75, 37)
(207/2, 74, 36)
(104, 67, 32)
(209/2, 67, 32)
(105, 75, 37)
(107, 74, 36)
(215/2, 72, 35)
(108, 71, 34)
(110, 71, 34)
(221/2, 72, 35)
(223/2, 72, 35)
(112, 74, 36)
(114, 79, 39)
(233/2, 77, 38)
(117, 75, 37)
(118, 74, 36)
(237/2, 82, 41)
(239/2, 74, 36)
(120, 77, 38)
(121, 75, 37)
(243/2, 67, 32)
(245/2, 72, 35)
(123, 70, 34)
(251/2, 68, 33)
(126, 67, 32)
(255/2, 80, 40)
(257/2, 79, 39)
(129, 79, 39)
(130, 77, 38)
(261/2, 75, 37)
(263/2, 74, 36)
(132, 77, 38)
(267/2, 75, 37)
(134, 67, 32)
(135, 72, 35)
(271/2, 70, 34)
(275/2, 68, 33)
(138, 67, 32)
(279/2, 55, 25)
(140, 58, 27)
(281/2, 63, 30)
(141, 67, 32)
(143, 65, 31)
(287/2, 63, 30)
(144, 62, 29)
(291/2, 60, 28)
(146, 60, 28)
(293/2, 65, 31)
(147, 68, 33)
(149, 67, 32)
(299/2, 65, 31)
(150, 65, 31)
(303/2, 63, 30)
(152, 67, 32)
(305/2, 72, 35)
(153, 75, 37)
(617/4, 74, 36)
(619/4, 72, 35)
(156, 72, 35)
(315/2, 70, 34)
(158, 70, 34)
(317/2, 70, 34)
(159, 75, 37)
(161, 73, 36)
(323/2, 71, 35)
(162, 71, 35)
(327/2, 70, 34)
(164, 70, 34)
(329/2, 70, 34)
(165, 69, 33)
(167, 70, 34)
(335/2, 72, 35)
(168, 70, 34)
(337/2, 69, 33)
(169, 70, 34)
(339/2, 72, 35)
(170, 70, 34)
(341/2, 72, 35)
(171, 74, 36)
(343/2, 72, 35)
(172, 74, 36)
(345/2, 75, 37)
(173, 74, 36)
(347/2, 75, 37)
(174, 76, 37)
(349/2, 74, 36)
(175, 76, 37)
(351/2, 77, 38)
(176, 76, 37)
(353/2, 77, 38)
(177, 79, 39)
(355/2, 77, 38)
(178, 79, 39)
(357/2, 80, 40)
(179, 79, 39)
(359/2, 80, 40)
(180, 83, 41)
(363/2, 84, 42)
(183, 86, 43)
(369/2, 87, 44)
(186, 88, 44)
(381/2, 88, 44)
(387/2, 89, 45)
(195, 82, 41)
(195, 90, 45)
(198, 88, 44)
(198, 90, 45)
(198, 91, 46)
(399/2, 55, 25)
(201, 63, 30)
(201, 72, 35)
(201, 79, 39)
(405/2, 62, 29)
(405/2, 71, 34)
(204, 63, 30)
(204, 72, 35)
(207, 79, 39)
(210, 84, 42)
(213, 79, 39)
(216, 87, 44)
(222, 84, 42)
(447/2, 72, 35)
(225, 84, 42)
(455/2, 82, 41)
(455/2, 84, 42)
(228, 80, 40)
(231, 72, 35)
(234, 77, 38)
(237, 65, 31)
(237, 72, 35)
(240, 80, 40)
(243, 76, 37)
(246, 77, 38)
(495/2, 79, 39)
(249, 80, 40)
(501/2, 79, 39)
(252, 78, 38)
(505/2, 81, 40)
(253, 87, 44)
(253, 89, 45)
(507/2, 86, 43)
(254, 84, 42)
(509/2, 82, 41)
(255, 81, 40)
(511/2, 79, 39)
(256, 78, 38)
(513/2, 75, 37)
(257, 74, 36)
(515/2, 72, 35)
(258, 70, 34)
(519/2, 70, 34)
(260, 72, 35)
(521/2, 73, 35)
(261, 74, 36)
(525/2, 82, 41)
(263, 81, 40)
(527/2, 79, 39)
(264, 78, 38)
(265, 81, 40)
(531/2, 72, 35)
(266, 74, 36)
(533/2, 75, 37)
(268, 75, 37)
(537/2, 74, 36)
(269, 72, 35)
(270, 70, 34)
(543/2, 70, 34)
(272, 72, 35)
(545/2, 73, 35)
(273, 74, 36)
(549/2, 82, 41)
(275, 81, 40)
(551/2, 79, 39)
(276, 75, 37)
(277, 77, 38)
(557/2, 81, 40)
(279, 72, 35)
(559/2, 74, 36)
(280, 75, 37)
(563/2, 75, 37)
(282, 71, 34)
(565/2, 74, 36)
(283, 71, 34)
(567/2, 79, 39)
(285, 72, 35)
(571/2, 75, 37)
(286, 72, 35)
(573/2, 79, 39)
(288, 79, 39)
(577/2, 74, 36)
(289, 77, 38)
(579/2, 67, 32)
(291, 79, 39)
(1167/4, 72, 35)
(1169/4, 75, 37)
(294, 75, 37)
(294, 72, 35)
(294, 77, 38)
(591/2, 72, 35)
(591/2, 79, 39)
(297, 72, 35)
(297, 81, 40)
(300, 72, 35)
(300, 78, 38)
(603/2, 72, 35)
(603/2, 79, 39)
(303, 72, 35)
(303, 81, 40)
(306, 72, 35)
(306, 81, 40)
(615/2, 72, 35)
(615/2, 82, 41)
(309, 69, 33)
(309, 84, 42)
(312, 69, 33)
(312, 84, 42)
(315, 69, 33)
(315, 84, 42)
(318, 87, 44)
(955/3, 86, 43)
(956/3, 84, 42)
(319, 82, 41)
(958/3, 81, 40)
(959/3, 79, 39)
(320, 75, 37)
(321, 77, 38)
(643/2, 75, 37)
(322, 74, 36)
(645/2, 72, 35)
(323, 70, 34)
(647/2, 69, 33)
(324, 67, 32)
(651/2, 70, 34)
(326, 74, 36)
(653/2, 79, 39)
(327, 82, 41)
(329, 81, 40)
(659/2, 79, 39)
(330, 82, 41)
(332, 81, 40)
(665/2, 79, 39)
(333, 82, 41)
(335, 81, 40)
(671/2, 79, 39)
(336, 82, 41)
(338, 81, 40)
(339, 79, 39)
(342, 86, 43)
(687/2, 79, 39)
(689/2, 81, 40)
(345, 82, 41)
(693/2, 81, 40)
(348, 79, 39)
(699/2, 62, 29)
(350, 67, 32)
(701/2, 69, 33)
(351, 70, 34)
(353, 69, 33)
(707/2, 67, 32)
(354, 70, 34)
(356, 69, 33)
(713/2, 67, 32)
(357, 70, 34)
(359, 69, 33)
(719/2, 67, 32)
(360, 70, 34)
(362, 69, 33)
(725/2, 67, 32)
(363, 86, 43)
(366, 86, 43)
(735/2, 86, 43)
(369, 86, 43)
(747/2, 86, 43)
(375, 86, 43)
(759/2, 62, 29)
(381, 62, 29)
(765/2, 62, 29)
(384, 62, 29)
(771/2, 63, 30)
(387, 65, 31)
(777/2, 70, 34)
(390, 67, 32)
(783/2, 65, 31)
(795/2, 65, 31)
(399, 67, 32)
(801/2, 74, 36)
(803/2, 72, 35)
(402, 70, 34)
(405, 69, 33)
(813/2, 65, 31)
(408, 63, 30)
(819/2, 65, 31)
(411, 67, 32)
(825/2, 72, 35)
(414, 70, 34)
(415, 69, 33)
(833/2, 67, 32)
(420, 67, 32)
(843/2, 69, 33)
(423, 70, 34)
(849/2, 75, 37)
(426, 74, 36)
(855/2, 72, 35)
(429, 70, 34)
(861/2, 75, 37)
(432, 74, 36)
(867/2, 72, 35)
(435, 70, 34)
(873/2, 75, 37)
(438, 84, 42)
(885/2, 75, 37)
(444, 84, 42)
(897/2, 75, 37)
(450, 84, 42)
(909/2, 74, 36)
(911/2, 74, 36)
(456, 82, 41)
(458, 81, 40)
(917/2, 79, 39)
(459, 78, 38)
(923/2, 78, 38)
(462, 79, 39)
(463, 79, 39)
(927/2, 81, 40)
(929/2, 82, 41)
(465, 86, 43)
(468, 86, 43)
(937/2, 79, 39)
(469, 60, 28)
(939/2, 58, 27)
(470, 63, 30)
(941/2, 67, 32)
(471, 84, 42)
(472, 84, 42)
(474, 84, 42)
(949/2, 82, 41)
(475, 80, 40)
(951/2, 74, 36)
(476, 70, 34)
(953/2, 55, 25)
(477, 62, 29)
(955/2, 70, 34)
(478, 82, 41)
(479, 82, 41)
(480, 82, 41)
(961/2, 81, 40)
(481, 79, 39)
(963/2, 77, 38)
(482, 84, 42)
(965/2, 87, 44)
(483, 86, 43)
(484, 82, 41)
(969/2, 79, 39)
