(0, 69, 33)
(3, 74, 36)
(5, 78, 38)
(6, 81, 40)
(8, 79, 39)
(9, 78, 38)
(10, 79, 39)
(11, 76, 37)
(12, 74, 36)
(17, 73, 35)
(18, 74, 36)
(23, 73, 35)
(24, 74, 36)
(26, 64, 30)
(27, 69, 33)
(29, 73, 35)
(30, 76, 37)
(32, 74, 36)
(33, 73, 35)
(34, 74, 36)
(35, 71, 34)
(36, 69, 33)
(51, 57, 26)
(54, 61, 28)
(56, 64, 30)
(60, 61, 28)
(61, 64, 30)
(62, 67, 32)
(63, 67, 32)
(65, 66, 31)
(66, 64, 30)
(67, 67, 32)
(68, 71, 34)
(72, 66, 31)
(218/3, 67, 32)
(220/3, 69, 33)
(74, 67, 32)
(75, 66, 31)
(77, 62, 29)
(78, 66, 31)
(80, 69, 33)
(81, 73, 35)
(83, 69, 33)
(84, 66, 31)
(85, 68, 32)
(87, 73, 35)
(89, 69, 33)
(90, 66, 31)
(91, 68, 32)
(92, 69, 33)
(93, 74, 36)
(95, 73, 35)
(96, 73, 35)
(96, 71, 34)
(97, 69, 33)
(98, 68, 32)
(99, 73, 35)
(101, 69, 33)
(102, 66, 31)
(103, 73, 35)
(103, 67, 32)
(105, 74, 36)
(107, 73, 35)
(108, 73, 35)
(108, 71, 34)
(109, 69, 33)
(110, 68, 32)
(111, 61, 28)
(111, 68, 32)
(114, 67, 32)
(119, 69, 33)
(120, 74, 36)
(123, 81, 40)
(125, 79, 39)
(126, 78, 38)
(127, 79, 39)
(128, 76, 37)
(129, 74, 36)
(132, 74, 36)
(134, 73, 35)
(135, 74, 36)
(140, 73, 35)
(141, 74, 36)
(142, 76, 37)
(143, 74, 36)
(144, 73, 35)
(145, 74, 36)
(146, 71, 34)
(147, 69, 33)
(149, 67, 32)
(150, 66, 31)
(151, 67, 32)
(152, 64, 30)
(153, 69, 33)
(154, 76, 37)
(155, 74, 36)
(156, 73, 35)
(157, 74, 36)
(158, 71, 34)
(159, 69, 33)
(160, 71, 34)
(161, 67, 32)
(162, 66, 31)
(163, 67, 32)
(164, 64, 30)
(173, 74, 36)
(174, 78, 38)
(176, 81, 40)
(177, 86, 43)
(181, 85, 42)
(182, 83, 41)
(183, 81, 40)
(184, 80, 39)
(185, 79, 39)
(186, 78, 38)
(187, 76, 37)
(188, 78, 38)
(189, 76, 37)
(192, 74, 36)
(195, 74, 36)
(393/2, 73, 35)
(197, 74, 36)
(395/2, 76, 37)
(198, 78, 38)
(397/2, 74, 36)
(199, 71, 34)
(399/2, 74, 36)
(200, 73, 35)
(401/2, 70, 33)
(201, 71, 34)
(403/2, 66, 31)
(403/2, 71, 34)
(202, 74, 36)
(405/2, 73, 35)
(204, 71, 34)
(409/2, 74, 36)
(411/2, 70, 33)
(206, 71, 34)
(413/2, 73, 35)
(207, 74, 36)
(415/2, 76, 37)
(208, 78, 38)
(417/2, 80, 39)
(209, 81, 40)
(419/2, 83, 41)
(210, 85, 42)
(421/2, 81, 40)
(211, 78, 38)
(423/2, 81, 40)
(212, 80, 39)
(425/2, 77, 37)
(213, 78, 38)
(427/2, 73, 35)
(427/2, 78, 38)
(214, 81, 40)
(643/3, 80, 39)
(644/3, 77, 37)
(216, 78, 38)
(433/2, 81, 40)
(217, 80, 39)
(435/2, 77, 37)
(218, 78, 38)
(437/2, 80, 39)
(219, 81, 40)
(439/2, 83, 41)
(220, 85, 42)
(441/2, 87, 43)
(221, 88, 44)
(443/2, 90, 45)
(222, 92, 46)
(445/2, 88, 44)
(223, 85, 42)
(447/2, 88, 44)
(224, 87, 43)
(449/2, 84, 41)
(225, 85, 42)
(451/2, 80, 39)
(226, 85, 42)
(453/2, 88, 44)
(227, 87, 43)
(455/2, 84, 41)
(228, 85, 42)
(457/2, 87, 43)
(229, 88, 44)
(459/2, 87, 43)
(230, 85, 42)
(461/2, 81, 40)
(232, 83, 41)
(1162/5, 85, 42)
(1164/5, 81, 40)
(1166/5, 79, 39)
(1168/5, 78, 38)
(234, 76, 37)
(469/2, 78, 38)
(235, 79, 39)
(471/2, 78, 38)
(236, 76, 37)
(473/2, 75, 36)
(237, 73, 35)
(475/2, 74, 36)
(238, 76, 37)
