(591/4, 86, 43)
(148, 90, 45)
(299/2, 88, 44)
(150, 86, 43)
(303/2, 81, 40)
(152, 78, 38)
(307/2, 76, 37)
(154, 74, 36)
(311/2, 69, 33)
(156, 71, 34)
(157, 71, 34)
(631/4, 71, 34)
(158, 71, 34)
(319/2, 69, 33)
(639/4, 71, 34)
(160, 73, 35)
(163, 66, 31)
(653/4, 69, 33)
(327/2, 73, 35)
(655/4, 78, 38)
(164, 81, 40)
(331/2, 80, 39)
(166, 78, 38)
(335/2, 73, 35)
(168, 78, 38)
(169, 77, 37)
(171, 66, 31)
(685/4, 69, 33)
(343/2, 73, 35)
(687/4, 78, 38)
(172, 81, 40)
(345/2, 80, 39)
(173, 78, 38)
(347/2, 73, 35)
(174, 69, 33)
(349/2, 66, 31)
(175, 61, 28)
(351/2, 78, 38)
(176, 78, 38)
(177, 77, 37)
(179, 69, 33)
(717/4, 73, 35)
(359/2, 78, 38)
(719/4, 81, 40)
(180, 85, 42)
(361/2, 83, 41)
(181, 81, 40)
(363/2, 80, 39)
(182, 78, 38)
(365/2, 73, 35)
(183, 69, 33)
(367/2, 66, 31)
(184, 68, 32)
(739/4, 69, 33)
(185, 71, 34)
(743/4, 73, 35)
(186, 74, 36)
(375/2, 76, 37)
(188, 88, 44)
(377/2, 86, 43)
(189, 85, 42)
(379/2, 83, 41)
(190, 81, 40)
(381/2, 76, 37)
(191, 73, 35)
(383/2, 69, 33)
(192, 71, 34)
(771/4, 73, 35)
(193, 74, 36)
(775/4, 76, 37)
(194, 78, 38)
(195, 71, 34)
(781/4, 76, 37)
(391/2, 80, 39)
(783/4, 83, 41)
(196, 88, 44)
(393/2, 86, 43)
(197, 85, 42)
(395/2, 83, 41)
(198, 81, 40)
(397/2, 80, 39)
(199, 78, 38)
(399/2, 76, 37)
(200, 74, 36)
(401/2, 73, 35)
(201, 71, 34)
(403/2, 69, 33)
(202, 68, 32)
(405/2, 66, 31)
(203, 64, 30)
(407/2, 63, 29)
(204, 62, 29)
(205, 59, 27)
(206, 57, 26)
(207, 59, 27)
(208, 61, 28)
(210, 59, 27)
(213, 71, 34)
(214, 69, 33)
(215, 64, 30)
(216, 64, 30)
(218, 63, 29)
(223, 76, 37)
(224, 76, 37)
(226, 75, 36)
(228, 74, 36)
(231, 74, 36)
(232, 73, 35)
(465/2, 69, 33)
(233, 68, 32)
(467/2, 69, 33)
(234, 71, 34)
(469/2, 68, 32)
(235, 69, 33)
(471/2, 81, 40)
(236, 81, 40)
(238, 74, 36)
(481/2, 69, 33)
(241, 68, 32)
(483/2, 69, 33)
(242, 71, 34)
(485/2, 68, 32)
(243, 69, 33)
(487/2, 81, 40)
(244, 81, 40)
(246, 74, 36)
(497/2, 69, 33)
(249, 68, 32)
(499/2, 69, 33)
(250, 71, 34)
(501/2, 68, 32)
(251, 69, 33)
(503/2, 76, 37)
(252, 76, 37)
(253, 75, 36)
(509/2, 70, 33)
(255, 71, 34)
(511/2, 74, 36)
(256, 74, 36)
(257, 73, 35)
(517/2, 66, 31)
(259, 69, 33)
(519/2, 73, 35)
(260, 73, 35)
(261, 71, 34)
(525/2, 59, 27)
(263, 64, 30)
(527/2, 68, 32)
(264, 69, 33)
(537/2, 69, 33)
(269, 68, 32)
(539/2, 69, 33)
(270, 71, 34)
(541/2, 68, 32)
(271, 69, 33)
(543/2, 81, 40)
(272, 81, 40)
(545/2, 80, 39)
(273, 78, 38)
(547/2, 76, 37)
(274, 78, 38)
(549/2, 76, 37)
(275, 74, 36)
(551/2, 71, 34)
(276, 69, 33)
(278, 73, 35)
(559/2, 71, 34)
(280, 69, 33)
(283, 61, 28)
(284, 66, 31)
(286, 61, 28)
(287, 69, 33)
(288, 69, 33)
(290, 68, 32)
(291, 65, 30)
(292, 66, 31)
(293, 61, 28)
(294, 66, 31)
(295, 69, 33)
(296, 69, 33)
(298, 68, 32)
(299, 65, 30)
(300, 66, 31)
(301, 61, 28)
(302, 66, 31)
(303, 69, 33)
(304, 73, 35)
(306, 71, 34)
(307, 69, 33)
(308, 69, 33)
(309, 69, 33)
(310, 71, 34)
(311, 68, 32)
(312, 69, 33)
(315, 61, 28)
(316, 66, 31)
(318, 61, 28)
(319, 69, 33)
(320, 69, 33)
(322, 68, 32)
(323, 65, 30)
(324, 66, 31)
(325, 61, 28)
(326, 66, 31)
(327, 69, 33)
(328, 69, 33)
(330, 68, 32)
(331, 65, 30)
(332, 66, 31)
(333, 66, 31)
(334, 69, 33)
(335, 73, 35)
(336, 76, 37)
(338, 74, 36)
(339, 71, 34)
(340, 66, 31)
(342, 68, 32)
(344, 69, 33)
(346, 71, 34)
(348, 73, 35)
(350, 74, 36)
(352, 76, 37)
(359, 63, 29)
(1437/4, 66, 31)
(719/2, 69, 33)
(1439/4, 75, 36)
(360, 78, 38)
(723/2, 76, 37)
(362, 75, 36)
(727/2, 71, 34)
(364, 72, 35)
(367, 66, 31)
(1469/4, 69, 33)
(735/2, 75, 36)
(1471/4, 78, 38)
(368, 81, 40)
(739/2, 79, 39)
(370, 78, 38)
(743/2, 75, 36)
(372, 76, 37)
(375, 67, 32)
(1501/4, 72, 35)
(751/2, 76, 37)
(1503/4, 79, 39)
(376, 84, 42)
(755/2, 79, 39)
(378, 76, 37)
(379, 72, 35)
(1517/4, 76, 37)
(759/2, 79, 39)
(1519/4, 84, 42)
(380, 88, 44)
(763/2, 86, 43)
(382, 83, 41)
(767/2, 80, 39)
(384, 76, 37)
(771/2, 78, 38)
(386, 76, 37)
(773/2, 74, 36)
(387, 71, 34)
(775/2, 73, 35)
(388, 69, 33)
(777/2, 73, 35)
(389, 76, 37)
(779/2, 81, 40)
